priority_tier,priority_score,subsystem,source_file,interface_name,interface_iid,interface_version,inherited_interface,vtable_slot,method_name,complete_signature,return_type,parameters,idl_attributes,current_xodus_implementation_state,implementation_markers,queryinterface_e_no_interface,public_microsoft_documentation_url,observed_on_windows,games_seen_in,issue_references,kind
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,38,XGameUiTextEntryUpdatePositionHint,"HRESULT XGameUiTextEntryUpdatePositionHint([in] XGameUiTextEntryHandle handle, [in] XGameUiTextEntryPositionHint positionHint)",HRESULT,"[{""name"": ""handle"", ""type"": ""XGameUiTextEntryHandle"", ""ctype"": ""XGameUiTextEntryHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""positionHint"", ""type"": ""XGameUiTextEntryPositionHint"", ""ctype"": ""XGameUiTextEntryPositionHint"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 286, ""text"": ""FIXME( \""iface %p, handle %p, positionHint %d stub!\\n\"", iface, handle, positionHint );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 286, ""text"": ""FIXME( \""iface %p, handle %p, positionHint %d stub!\\n\"", iface, handle, positionHint );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 287, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuitextentryupdatepositionhint,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl2,36a03122-9ea3-4a3a-a8a4-899cfd85d7db,2,IXGameUiImpl,39,XGameUiTextEntryUpdateVisibility,"HRESULT XGameUiTextEntryUpdateVisibility([in] XGameUiTextEntryHandle handle, [in] XGameUiTextEntryVisibilityFlags visibilityFlags)",HRESULT,"[{""name"": ""handle"", ""type"": ""XGameUiTextEntryHandle"", ""ctype"": ""XGameUiTextEntryHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""visibilityFlags"", ""type"": ""XGameUiTextEntryVisibilityFlags"", ""ctype"": ""XGameUiTextEntryVisibilityFlags"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 292, ""text"": ""FIXME( \""iface %p, handle %p, visibilityFlags %d stub!\\n\"", iface, handle, visibilityFlags );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 292, ""text"": ""FIXME( \""iface %p, handle %p, visibilityFlags %d stub!\\n\"", iface, handle, visibilityFlags );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 293, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuitextentryupdatevisibility,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl3,ade7eba1-2093-42ce-a544-a523a66790e0,3,IXGameUiImpl2,40,XGameUiShowStateShareAsync,"HRESULT XGameUiShowStateShareAsync([in, out] XAsyncBlock * async, [in] XUserHandle requestingUser, [in, string] const char * linkToken)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""requestingUser"", ""type"": ""XUserHandle"", ""ctype"": ""XUserHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""linkToken"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": true}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 298, ""text"": ""FIXME( \""iface %p, async %p, requestingUser %p, linkToken %s stub!\\n\"", iface, async, requestingUser, debugstr_a( linkToken ) );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 298, ""text"": ""FIXME( \""iface %p, async %p, requestingUser %p, linkToken %s stub!\\n\"", iface, async, requestingUser, debugstr_a( linkToken ) );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 299, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuishowstateshareasync,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl3,ade7eba1-2093-42ce-a544-a523a66790e0,3,IXGameUiImpl2,41,XGameUiShowStateShareResult,"HRESULT XGameUiShowStateShareResult([in, out] XAsyncBlock * async)",HRESULT,"[{""name"": ""async"", ""type"": ""XAsyncBlock *"", ""ctype"": ""XAsyncBlock *"", ""attributes"": [""in"", ""out""], ""in_param"": true, ""out_param"": true, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 304, ""text"": ""FIXME( \""iface %p, async %p stub!\\n\"", iface, async );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 304, ""text"": ""FIXME( \""iface %p, async %p stub!\\n\"", iface, async );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 305, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuishowstateshareresult,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl4,eaf669df-5542-4590-99a3-8dc061f837cc,4,IXGameUiImpl3,42,XGameUiSetUiCallbacks,"HRESULT XGameUiSetUiCallbacks([in] const XGameUiUiCallbacks * callbacks, [in] BOOLEAN useSystemUiIfAvailable)",HRESULT,"[{""name"": ""callbacks"", ""type"": ""const XGameUiUiCallbacks *"", ""ctype"": ""const XGameUiUiCallbacks *"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""useSystemUiIfAvailable"", ""type"": ""BOOLEAN"", ""ctype"": ""BOOLEAN"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 310, ""text"": ""FIXME( \""iface %p, callbacks %p, useSystemUiIfAvailable %d stub!\\n\"", iface, callbacks, useSystemUiIfAvailable );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 310, ""text"": ""FIXME( \""iface %p, callbacks %p, useSystemUiIfAvailable %d stub!\\n\"", iface, callbacks, useSystemUiIfAvailable );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 311, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuisetuicallbacks,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl4,eaf669df-5542-4590-99a3-8dc061f837cc,4,IXGameUiImpl3,43,XGameUiSetMessageDialogUiResponse,"HRESULT XGameUiSetMessageDialogUiResponse([in] XGameUiCallbackHandle callbackHandle, [in] XGameUiMessageDialogButton response)",HRESULT,"[{""name"": ""callbackHandle"", ""type"": ""XGameUiCallbackHandle"", ""ctype"": ""XGameUiCallbackHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""response"", ""type"": ""XGameUiMessageDialogButton"", ""ctype"": ""XGameUiMessageDialogButton"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 316, ""text"": ""FIXME( \""iface %p, callbackHandle %p, response %d stub!\\n\"", iface, callbackHandle, response );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 316, ""text"": ""FIXME( \""iface %p, callbackHandle %p, response %d stub!\\n\"", iface, callbackHandle, response );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 317, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuisetmessagedialoguiresponse,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl4,eaf669df-5542-4590-99a3-8dc061f837cc,4,IXGameUiImpl3,44,XGameUiSetPlayerPickerUiResponse,"HRESULT XGameUiSetPlayerPickerUiResponse([in] XGameUiCallbackHandle callbackHandle, [in] UINT32 playerCount, [in, length_is(playerCount)] const UINT64 * players)",HRESULT,"[{""name"": ""callbackHandle"", ""type"": ""XGameUiCallbackHandle"", ""ctype"": ""XGameUiCallbackHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""playerCount"", ""type"": ""UINT32"", ""ctype"": ""UINT32"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""players"", ""type"": ""const UINT64 *"", ""ctype"": ""const UINT64 *"", ""attributes"": [""in"", ""length_is(playerCount)""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": ""playerCount"", ""array"": ""*"", ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 322, ""text"": ""FIXME( \""iface %p, callbackHandle %p, playerCount %u, players %p stub!\\n\"", iface, callbackHandle, playerCount, players );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 322, ""text"": ""FIXME( \""iface %p, callbackHandle %p, playerCount %u, players %p stub!\\n\"", iface, callbackHandle, playerCount, players );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 323, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuisetplayerpickeruiresponse,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl4,eaf669df-5542-4590-99a3-8dc061f837cc,4,IXGameUiImpl3,45,XGameUiSetTextEntryUiResponse,"HRESULT XGameUiSetTextEntryUiResponse([in] XGameUiCallbackHandle callbackHandle, [in, string] const char * response)",HRESULT,"[{""name"": ""callbackHandle"", ""type"": ""XGameUiCallbackHandle"", ""ctype"": ""XGameUiCallbackHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}, {""name"": ""response"", ""type"": ""const char *"", ""ctype"": ""const char *"", ""attributes"": [""in"", ""string""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": true, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 328, ""text"": ""FIXME( \""iface %p, callbackHandle %p, response %s stub!\\n\"", iface, callbackHandle, debugstr_a( response ) );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 328, ""text"": ""FIXME( \""iface %p, callbackHandle %p, response %s stub!\\n\"", iface, callbackHandle, debugstr_a( response ) );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 329, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuisettextentryuiresponse,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl4,eaf669df-5542-4590-99a3-8dc061f837cc,4,IXGameUiImpl3,46,XGameUiSetPlayerProfileCardUiResponse,HRESULT XGameUiSetPlayerProfileCardUiResponse([in] XGameUiCallbackHandle callbackHandle),HRESULT,"[{""name"": ""callbackHandle"", ""type"": ""XGameUiCallbackHandle"", ""ctype"": ""XGameUiCallbackHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 334, ""text"": ""FIXME( \""iface %p, callbackHandle %p stub!\\n\"", iface, callbackHandle );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 334, ""text"": ""FIXME( \""iface %p, callbackHandle %p stub!\\n\"", iface, callbackHandle );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 335, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuisetplayerprofilecarduiresponse,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl4,eaf669df-5542-4590-99a3-8dc061f837cc,4,IXGameUiImpl3,47,XGameUiSetSendGameInviteUiResponse,HRESULT XGameUiSetSendGameInviteUiResponse([in] XGameUiCallbackHandle callbackHandle),HRESULT,"[{""name"": ""callbackHandle"", ""type"": ""XGameUiCallbackHandle"", ""ctype"": ""XGameUiCallbackHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 340, ""text"": ""FIXME( \""iface %p, callbackHandle %p stub!\\n\"", iface, callbackHandle );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 340, ""text"": ""FIXME( \""iface %p, callbackHandle %p stub!\\n\"", iface, callbackHandle );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 341, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuisetsendgameinviteuiresponse,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl4,eaf669df-5542-4590-99a3-8dc061f837cc,4,IXGameUiImpl3,48,XGameUiSetAchievementsUiResponse,HRESULT XGameUiSetAchievementsUiResponse([in] XGameUiCallbackHandle callbackHandle),HRESULT,"[{""name"": ""callbackHandle"", ""type"": ""XGameUiCallbackHandle"", ""ctype"": ""XGameUiCallbackHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 346, ""text"": ""FIXME( \""iface %p, callbackHandle %p stub!\\n\"", iface, callbackHandle );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 346, ""text"": ""FIXME( \""iface %p, callbackHandle %p stub!\\n\"", iface, callbackHandle );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 347, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuisetachievementsuiresponse,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
4,620,XGameUI,xgameui.idl,IXGameUiImpl4,eaf669df-5542-4590-99a3-8dc061f837cc,4,IXGameUiImpl3,49,XGameUiSetMultiplayerActivityGameInviteUiResponse,HRESULT XGameUiSetMultiplayerActivityGameInviteUiResponse([in] XGameUiCallbackHandle callbackHandle),HRESULT,"[{""name"": ""callbackHandle"", ""type"": ""XGameUiCallbackHandle"", ""ctype"": ""XGameUiCallbackHandle"", ""attributes"": [""in""], ""in_param"": true, ""out_param"": false, ""optional"": false, ""string"": false, ""size_is"": null, ""length_is"": null, ""array"": null, ""sensitive"": false}]",[],stubbed_or_incomplete,"[{""kind"": ""FIXME"", ""file"": ""xgameui.c"", ""line"": 352, ""text"": ""FIXME( \""iface %p, callbackHandle %p stub!\\n\"", iface, callbackHandle );""}, {""kind"": ""stub"", ""file"": ""xgameui.c"", ""line"": 352, ""text"": ""FIXME( \""iface %p, callbackHandle %p stub!\\n\"", iface, callbackHandle );""}, {""kind"": ""E_NOTIMPL"", ""file"": ""xgameui.c"", ""line"": 353, ""text"": ""return E_NOTIMPL;""}]",False,https://learn.microsoft.com/gaming/gdk/docs/reference/system/xgameui/functions/xgameuisetmultiplayeractivitygameinviteuiresponse,False,[],"[{""number"": 11, ""title"": ""GDK Integration Progress."", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/11""}, {""number"": 15, ""title"": ""XGameUi Implementation"", ""url"": ""https://github.com/xodus-gaming/xgameruntime/issues/15""}]",interface_method
